ITEM_SALES_PRICE_ID,SALES_PRICE_CODE,COMP_CODE,DIV_CODE,DOC_TYPE,DOC_NO,ITEM_CODE,WEF,ISEFFECTIVE_INDEFINITE,WET,SALES_PRICE,ITEM_DISCOUNT,ANY_GIFT_ITEM,GIFT_ITEM_DESC,ISACTIVE,CBU,DOC,DOM,MBU,ISDELETED,DELETEDBY,DELETEDON,gstcd,gst_rate
1,ITSP0000000000000001,C001,DIV02,NULL,NULL,76326,00:00.0,0,22/03/2099,160,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
2,ITSP0000000000000002,C001,DIV02,NULL,NULL,76327,00:00.0,0,22/03/2099,130,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
3,ITSP0000000000000003,C001,DIV02,NULL,NULL,76328,00:00.0,0,22/03/2099,130,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
4,ITSP0000000000000004,C001,DIV02,NULL,NULL,76329,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
5,ITSP0000000000000005,C001,DIV02,NULL,NULL,76330,00:00.0,0,22/03/2099,470,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
6,ITSP0000000000000006,C001,DIV02,NULL,NULL,76331,00:00.0,0,22/03/2099,420,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
7,ITSP0000000000000007,C001,DIV02,NULL,NULL,76401,00:00.0,0,22/03/2099,20,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
8,ITSP0000000000000008,C001,DIV02,NULL,NULL,76402,00:00.0,0,22/03/2099,25,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
9,ITSP0000000000000009,C001,DIV02,NULL,NULL,76403,00:00.0,0,22/03/2099,55,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
10,ITSP0000000000000010,C001,DIV02,NULL,NULL,76404,00:00.0,0,22/03/2099,50,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
11,ITSP0000000000000011,C001,DIV02,NULL,NULL,76405,00:00.0,0,22/03/2099,35,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
12,ITSP0000000000000012,C001,DIV02,NULL,NULL,76406,00:00.0,0,22/03/2099,35,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
13,ITSP0000000000000013,C001,DIV02,NULL,NULL,76407,00:00.0,0,22/03/2099,20,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
14,ITSP0000000000000014,C001,DIV02,NULL,NULL,76408,00:00.0,0,22/03/2099,28,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
15,ITSP0000000000000015,C001,DIV02,NULL,NULL,76409,00:00.0,0,22/03/2099,30,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
16,ITSP0000000000000016,C001,DIV02,NULL,NULL,76410,00:00.0,0,22/03/2099,50,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
17,ITSP0000000000000017,C001,DIV02,NULL,NULL,76411,00:00.0,0,22/03/2099,40,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
18,ITSP0000000000000018,C001,DIV02,NULL,NULL,76412,00:00.0,0,22/03/2099,35,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
19,ITSP0000000000000019,C001,DIV02,NULL,NULL,76413,00:00.0,0,22/03/2099,50,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
20,ITSP0000000000000020,C001,DIV02,NULL,NULL,76414,00:00.0,0,22/03/2099,85,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
21,ITSP0000000000000021,C001,DIV02,NULL,NULL,76415,00:00.0,0,22/03/2099,100,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
22,ITSP0000000000000022,C001,DIV02,NULL,NULL,76416,00:00.0,0,22/03/2099,99,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
23,ITSP0000000000000023,C001,DIV02,NULL,NULL,76417,00:00.0,0,22/03/2099,95,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
24,ITSP0000000000000024,C001,DIV02,NULL,NULL,76418,00:00.0,0,22/03/2099,20,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
25,ITSP0000000000000025,C001,DIV02,NULL,NULL,76419,00:00.0,0,22/03/2099,30,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
26,ITSP0000000000000026,C001,DIV02,NULL,NULL,76420,00:00.0,0,22/03/2099,37,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
27,ITSP0000000000000027,C001,DIV02,NULL,NULL,76421,00:00.0,0,22/03/2099,28,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
28,ITSP0000000000000028,C001,DIV02,NULL,NULL,76422,00:00.0,0,22/03/2099,40,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
29,ITSP0000000000000029,C001,DIV02,NULL,NULL,76423,00:00.0,0,22/03/2099,38,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
30,ITSP0000000000000030,C001,DIV02,NULL,NULL,76424,00:00.0,0,22/03/2099,60,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
31,ITSP0000000000000031,C001,DIV02,NULL,NULL,76425,00:00.0,0,22/03/2099,65,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
32,ITSP0000000000000032,C001,DIV02,NULL,NULL,76426,00:00.0,0,22/03/2099,75,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
33,ITSP0000000000000033,C001,DIV02,NULL,NULL,76427,00:00.0,0,22/03/2099,140,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
34,ITSP0000000000000034,C001,DIV02,NULL,NULL,76430,00:00.0,0,22/03/2099,90,0,0,NULL,1,SA,36:51.8,NULL,NULL,0,NULL,NULL,GT5,5
35,ITSP0000000000000035,C001,DIV02,NULL,NULL,76431,00:00.0,0,22/03/2099,60,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
36,ITSP0000000000000036,C001,DIV02,NULL,NULL,76432,00:00.0,0,22/03/2099,70,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
37,ITSP0000000000000037,C001,DIV02,NULL,NULL,76433,00:00.0,0,22/03/2099,45,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
38,ITSP0000000000000038,C001,DIV02,NULL,NULL,76434,00:00.0,0,22/03/2099,40,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
39,ITSP0000000000000039,C001,DIV02,NULL,NULL,76435,00:00.0,0,22/03/2099,140,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
40,ITSP0000000000000040,C001,DIV02,NULL,NULL,76436,00:00.0,0,22/03/2099,35,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
41,ITSP0000000000000041,C001,DIV02,NULL,NULL,76437,00:00.0,0,22/03/2099,30,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
42,ITSP0000000000000042,C001,DIV02,NULL,NULL,76438,00:00.0,0,22/03/2099,58,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
43,ITSP0000000000000043,C001,DIV02,NULL,NULL,76439,00:00.0,0,22/03/2099,58,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
44,ITSP0000000000000044,C001,DIV02,NULL,NULL,76440,00:00.0,0,22/03/2099,70,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
45,ITSP0000000000000045,C001,DIV02,NULL,NULL,76441,00:00.0,0,22/03/2099,380,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
46,ITSP0000000000000046,C001,DIV02,NULL,NULL,76443,00:00.0,0,22/03/2099,150,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
47,ITSP0000000000000047,C001,DIV02,NULL,NULL,76444,00:00.0,0,22/03/2099,140,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
48,ITSP0000000000000048,C001,DIV02,NULL,NULL,76445,00:00.0,0,22/03/2099,100,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
49,ITSP0000000000000049,C001,DIV02,NULL,NULL,76447,00:00.0,0,22/03/2099,70,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
50,ITSP0000000000000050,C001,DIV02,NULL,NULL,77201,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
51,ITSP0000000000000051,C001,DIV02,NULL,NULL,77202,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
52,ITSP0000000000000052,C001,DIV02,NULL,NULL,77203,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
53,ITSP0000000000000053,C001,DIV02,NULL,NULL,77204,00:00.0,0,22/03/2099,198,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
54,ITSP0000000000000054,C001,DIV02,NULL,NULL,77205,00:00.0,0,22/03/2099,148,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
55,ITSP0000000000000055,C001,DIV02,NULL,NULL,77206,00:00.0,0,22/03/2099,139,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
56,ITSP0000000000000056,C001,DIV02,NULL,NULL,77207,00:00.0,0,22/03/2099,139,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT5,5
57,ITSP0000000000000057,C001,DIV02,NULL,NULL,77209,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
58,ITSP0000000000000058,C001,DIV02,NULL,NULL,77212,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
59,ITSP0000000000000059,C001,DIV02,NULL,NULL,77222,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
60,ITSP0000000000000060,C001,DIV02,NULL,NULL,77225,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
61,ITSP0000000000000061,C001,DIV02,NULL,NULL,77226,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
62,ITSP0000000000000062,C001,DIV02,NULL,NULL,77227,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
63,ITSP0000000000000063,C001,DIV02,NULL,NULL,77228,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
64,ITSP0000000000000064,C001,DIV02,NULL,NULL,77229,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
65,ITSP0000000000000065,C001,DIV02,NULL,NULL,77236,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
66,ITSP0000000000000066,C001,DIV02,NULL,NULL,77237,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
67,ITSP0000000000000067,C001,DIV02,NULL,NULL,77238,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
68,ITSP0000000000000068,C001,DIV02,NULL,NULL,77239,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
69,ITSP0000000000000069,C001,DIV02,NULL,NULL,77240,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
70,ITSP0000000000000070,C001,DIV02,NULL,NULL,77243,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
71,ITSP0000000000000071,C001,DIV02,NULL,NULL,77244,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
72,ITSP0000000000000072,C001,DIV02,NULL,NULL,77245,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
73,ITSP0000000000000073,C001,DIV02,NULL,NULL,77246,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
74,ITSP0000000000000074,C001,DIV02,NULL,NULL,77247,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
75,ITSP0000000000000075,C001,DIV02,NULL,NULL,77248,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
76,ITSP0000000000000076,C001,DIV02,NULL,NULL,77249,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
77,ITSP0000000000000077,C001,DIV02,NULL,NULL,77250,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
78,ITSP0000000000000078,C001,DIV02,NULL,NULL,77254,00:00.0,0,22/03/2099,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
79,ITSP0000000000000079,C001,DIV02,NULL,NULL,77255,00:00.0,0,26/07/2018,598,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
80,ITSP0000000000000080,C001,DIV02,NULL,NULL,77262,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:51.9,NULL,NULL,0,NULL,NULL,GT18,18
81,ITSP0000000000000081,C001,DIV02,NULL,NULL,77265,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT5,5
82,ITSP0000000000000082,C001,DIV02,NULL,NULL,77266,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
83,ITSP0000000000000083,C001,DIV02,NULL,NULL,77267,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
84,ITSP0000000000000084,C001,DIV02,NULL,NULL,77268,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
85,ITSP0000000000000085,C001,DIV02,NULL,NULL,77269,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
86,ITSP0000000000000086,C001,DIV02,NULL,NULL,77270,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
87,ITSP0000000000000087,C001,DIV02,NULL,NULL,77271,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
88,ITSP0000000000000088,C001,DIV02,NULL,NULL,77272,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT5,5
89,ITSP0000000000000089,C001,DIV02,NULL,NULL,77273,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
90,ITSP0000000000000090,C001,DIV02,NULL,NULL,77274,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
91,ITSP0000000000000091,C001,DIV02,NULL,NULL,77275,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
92,ITSP0000000000000092,C001,DIV02,NULL,NULL,77276,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
93,ITSP0000000000000093,C001,DIV02,NULL,NULL,77290,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
94,ITSP0000000000000094,C001,DIV02,NULL,NULL,77291,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
95,ITSP0000000000000095,C001,DIV02,NULL,NULL,77292,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
96,ITSP0000000000000096,C001,DIV02,NULL,NULL,77293,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
97,ITSP0000000000000097,C001,DIV02,NULL,NULL,77294,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
98,ITSP0000000000000098,C001,DIV02,NULL,NULL,77295,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
99,ITSP0000000000000099,C001,DIV02,NULL,NULL,77296,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
100,ITSP0000000000000100,C001,DIV02,NULL,NULL,78701,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
101,ITSP0000000000000101,C001,DIV02,NULL,NULL,78702,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
102,ITSP0000000000000102,C001,DIV02,NULL,NULL,78703,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
103,ITSP0000000000000103,C001,DIV02,NULL,NULL,78704,00:00.0,0,22/03/2099,798,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
104,ITSP0000000000000104,C001,DIV02,NULL,NULL,78705,00:00.0,0,22/03/2099,748,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
105,ITSP0000000000000105,C001,DIV02,NULL,NULL,78706,00:00.0,0,26/07/2018,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
106,ITSP0000000000000106,C001,DIV02,NULL,NULL,78707,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
107,ITSP0000000000000107,C001,DIV02,NULL,NULL,78708,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
108,ITSP0000000000000108,C001,DIV02,NULL,NULL,78709,00:00.0,0,22/03/2099,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
109,ITSP0000000000000109,C001,DIV02,NULL,NULL,78710,00:00.0,0,26/07/2018,799,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
110,ITSP0000000000000110,C001,DIV02,NULL,NULL,78711,00:00.0,0,22/03/2099,748,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
111,ITSP0000000000000111,C001,DIV02,NULL,NULL,78712,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
112,ITSP0000000000000112,C001,DIV02,NULL,NULL,78713,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
113,ITSP0000000000000113,C001,DIV02,NULL,NULL,78714,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
114,ITSP0000000000000114,C001,DIV02,NULL,NULL,78715,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
115,ITSP0000000000000115,C001,DIV02,NULL,NULL,78716,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
116,ITSP0000000000000116,C001,DIV02,NULL,NULL,78717,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
117,ITSP0000000000000117,C001,DIV02,NULL,NULL,78718,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
118,ITSP0000000000000118,C001,DIV02,NULL,NULL,78719,00:00.0,0,26/07/2018,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
119,ITSP0000000000000119,C001,DIV02,NULL,NULL,78720,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
120,ITSP0000000000000120,C001,DIV02,NULL,NULL,78721,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.0,NULL,NULL,0,NULL,NULL,GT18,18
121,ITSP0000000000000121,C001,DIV02,NULL,NULL,78722,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
122,ITSP0000000000000122,C001,DIV02,NULL,NULL,78723,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
123,ITSP0000000000000123,C001,DIV02,NULL,NULL,78724,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
124,ITSP0000000000000124,C001,DIV02,NULL,NULL,78725,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
125,ITSP0000000000000125,C001,DIV02,NULL,NULL,78726,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
126,ITSP0000000000000126,C001,DIV02,NULL,NULL,78728,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
127,ITSP0000000000000127,C001,DIV02,NULL,NULL,78729,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
128,ITSP0000000000000128,C001,DIV02,NULL,NULL,78730,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
129,ITSP0000000000000129,C001,DIV02,NULL,NULL,78731,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
130,ITSP0000000000000130,C001,DIV02,NULL,NULL,78732,00:00.0,0,22/03/2099,749,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
131,ITSP0000000000000131,C001,DIV02,NULL,NULL,78735,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
132,ITSP0000000000000132,C001,DIV02,NULL,NULL,78736,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
133,ITSP0000000000000133,C001,DIV02,NULL,NULL,78737,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
134,ITSP0000000000000134,C001,DIV02,NULL,NULL,78738,00:00.0,0,22/03/2099,490,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
135,ITSP0000000000000135,C001,DIV02,NULL,NULL,78739,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
136,ITSP0000000000000136,C001,DIV02,NULL,NULL,78740,00:00.0,0,22/03/2099,698,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT18,18
137,ITSP0000000000000137,C001,DIV02,NULL,NULL,78741,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
138,ITSP0000000000000138,C001,DIV02,NULL,NULL,78742,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
139,ITSP0000000000000139,C001,DIV02,NULL,NULL,78743,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
140,ITSP0000000000000140,C001,DIV02,NULL,NULL,78744,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
141,ITSP0000000000000141,C001,DIV02,NULL,NULL,78745,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
142,ITSP0000000000000142,C001,DIV02,NULL,NULL,78746,00:00.0,0,22/03/2099,299,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
143,ITSP0000000000000143,C001,DIV02,NULL,NULL,78747,00:00.0,0,22/03/2099,240,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
144,ITSP0000000000000144,C001,DIV02,NULL,NULL,78748,00:00.0,0,22/03/2099,240,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
145,ITSP0000000000000145,C001,DIV02,NULL,NULL,78761,00:00.0,0,22/03/2099,240,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
146,ITSP0000000000000146,C001,DIV02,NULL,NULL,78762,00:00.0,0,22/03/2099,240,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
147,ITSP0000000000000147,C001,DIV02,NULL,NULL,78763,00:00.0,0,22/03/2099,150,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
148,ITSP0000000000000148,C001,DIV02,NULL,NULL,78764,00:00.0,0,22/03/2099,210,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
149,ITSP0000000000000149,C001,DIV02,NULL,NULL,78765,00:00.0,0,22/03/2099,130,0,0,NULL,1,SA,36:52.1,NULL,NULL,0,NULL,NULL,GT5,5
